compound_id,base_rdkit_smiles,relation_SLC6A2,avg_pKi_SLC6A2,relation_SLC6A3,avg_pKi_SLC6A3,relation_SLC6A4,avg_pKi_SLC6A4
CHEMBL2336610,CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)NCCCCCC(=O)NCCC(=O)Nc4cccc(-c5ccc6c(c5)COC6(CCCN(C)C)c5ccc(F)cc5)c4)cc3S(=O)(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1,,4.928117992693875,,4.962573502059376,,6.647817481888637
CHEMBL2336611,CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)NCCCCCC(=O)NCCN4[C@@H]5CC[C@@H]4[C@@H](C(=O)OC)[C@@H](c4ccc(Cl)c(Cl)c4)C5)cc3S(=O)(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1,,6.7121982700697735,,7.207608310501746,,6.406713932979542
CHEMBL233681,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCC(C(F)(F)F)CC4)ccc32)cc1,,,,,,7.853871964321762
CHEMBL2337586,COc1ccccc1O[C@@H](c1ccccc1)[C@H]1CCNC1,,,,6.0,,
CHEMBL2337587,COc1ccccc1O[C@H](c1ccccc1)[C@@H]1CCNC1,,,,6.299997602857746,,
CHEMBL2337588,COc1ccccc1O[C@H](c1ccccc1)[C@H]1CCNC1,,,,6.0,,
CHEMBL2337589,COc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CCNC1,,,,6.599997654072044,,
CHEMBL2337590,Cc1ccccc1O[C@@H](c1ccccc1)[C@H]1CCNC1,,,,6.799998134593398,,
CHEMBL2337591,Cc1ccccc1O[C@H](c1ccccc1)[C@@H]1CCNC1,,,,6.900008766455316,,
CHEMBL2337592,Clc1ccccc1O[C@@H](c1ccccc1)[C@H]1CCNC1,,,,7.199970640755866,,
CHEMBL2337593,Clc1ccccc1O[C@H](c1ccccc1)[C@@H]1CCNC1,,,,7.299988937677887,,
CHEMBL2337594,Clc1cccc(O[C@@H](c2ccccc2)[C@H]2CCNC2)c1,,,,6.900008766455316,,
CHEMBL2337595,Clc1cccc(O[C@H](c2ccccc2)[C@@H]2CCNC2)c1,,,,7.50003813440381,,
CHEMBL2337596,Clc1ccc(O[C@@H](c2ccccc2)[C@H]2CCNC2)cc1,,,,7.79997073344623,,
CHEMBL2337597,Clc1ccc(O[C@H](c2ccccc2)[C@@H]2CCNC2)cc1,,,,6.799998134593398,,
CHEMBL2337598,Fc1ccccc1O[C@H](c1ccccc1)[C@@H]1CCNC1,,,,6.900008766455316,,
CHEMBL2337602,Clc1cccc(O[C@@H](c2ccccc2)[C@H]2CCNC2)c1Cl,,,,7.400007822415902,,
CHEMBL2337603,Clc1cccc(O[C@H](c2ccccc2)[C@@H]2CCNC2)c1Cl,,,,8.500038134403809,,
CHEMBL2337604,Clc1ccc(O[C@@H](c2ccccc2)[C@H]2CCNC2)c(Cl)c1,,,,7.400007822415902,,
CHEMBL2337605,Clc1cccc(Cl)c1O[C@@H](c1ccccc1)[C@H]1CCNC1,,,,6.900008766455316,,
CHEMBL2337606,Clc1cccc(Cl)c1O[C@H](c1ccccc1)[C@@H]1CCNC1,,,,6.499996931948306,,
CHEMBL2337607,Clc1cc(Cl)cc(O[C@@H](c2ccccc2)[C@H]2CCNC2)c1,,,,6.499996931948306,,
CHEMBL2337608,Clc1cc(Cl)cc(O[C@H](c2ccccc2)[C@@H]2CCNC2)c1,,,,6.799998134593398,,
CHEMBL2338031,Fc1ccc(O[C@@H](c2ccccc2)[C@H]2CCNC2)c(F)c1,,,,6.799998134593398,,
CHEMBL2338032,Fc1cccc(F)c1O[C@@H](c1ccccc1)[C@H]1CCNC1,,,,7.199970640755866,,
CHEMBL2338033,Fc1cc(F)cc(O[C@H](c2ccccc2)[C@@H]2CCNC2)c1,,,,7.0,,
CHEMBL2338034,Fc1cc(Cl)ccc1O[C@@H](c1ccccc1)[C@H]1CCNC1,,,,7.50003813440381,,
CHEMBL2338035,Fc1ccc(O[C@@H](c2ccccc2)[C@H]2CCNC2)c(Cl)c1,,,,7.0,,
CHEMBL2338036,COc1cc(Cl)ccc1O[C@@H](c1ccccc1)[C@H]1CCNC1,,,,6.399996913372259,,
CHEMBL2338037,COc1cc(Cl)ccc1O[C@H](c1ccccc1)[C@@H]1CCNC1,,,,6.900008766455316,,
CHEMBL2338038,COc1cc([N+](=O)[O-])ccc1O[C@@H](c1ccccc1)[C@H]1CCNC1,,,,5.59999938302362,,
CHEMBL2338039,Cc1cc(Cl)ccc1O[C@@H](c1ccccc1)[C@H]1CCNC1,,,,7.400007822415902,,
CHEMBL2338040,Clc1cc(Cl)c(Cl)c(O[C@@H](c2ccccc2)[C@H]2CCNC2)c1,,,,6.0999990348465305,,
CHEMBL2338041,Clc1cc(Cl)c(Cl)c(O[C@H](c2ccccc2)[C@@H]2CCNC2)c1,,,,6.399996913372259,,
CHEMBL2338042,Clc1ccc(Cl)c(O[C@@H](c2ccccc2)[C@H]2CCNC2)c1Cl,,,,7.0,,
CHEMBL2338043,Clc1ccc(Cl)c(O[C@H](c2ccccc2)[C@@H]2CCNC2)c1Cl,,,,7.0,,
CHEMBL2338044,Fc1ccc(F)c(O[C@@H](c2ccccc2)[C@H]2CCNC2)c1F,,,,6.900008766455316,,
CHEMBL2338045,Fc1cc(F)c(Cl)c(O[C@@H](c2ccccc2)[C@H]2CCNC2)c1Cl,,,,7.0,,
CHEMBL2338046,Fc1cc(F)c(Cl)c(O[C@H](c2ccccc2)[C@@H]2CCNC2)c1Cl,,,,6.499996931948306,,
CHEMBL2338047,Fc1cc(Cl)cc(Cl)c1O[C@@H](c1ccccc1)[C@H]1CCNC1,,,,8.100015437450608,,
CHEMBL2338048,Fc1ccc(F)c(O[C@@H](c2ccccc2)[C@H]2CCNC2)c1Cl,,,,7.899974269892137,,
CHEMBL2338049,Fc1ccc(F)c(O[C@H](c2ccccc2)[C@@H]2CCNC2)c1Cl,,,,8.100015437450608,,
CHEMBL2338050,Fc1ccc(F)c(O[C@H](c2ccccc2)[C@H]2CCNC2)c1Cl,,,,7.199970640755866,,
CHEMBL2338051,Fc1ccc(F)c(O[C@@H](c2ccccc2)[C@@H]2CCNC2)c1Cl,,,,7.199970640755866,,
CHEMBL2338052,Fc1cc(F)c(F)c(O[C@@H](c2ccccc2)[C@H]2CCNC2)c1F,,,,7.0,,
CHEMBL2338053,Fc1cc(F)c(F)c(O[C@H](c2ccccc2)[C@@H]2CCNC2)c1F,,,,7.100015437450609,,
CHEMBL2338054,Cc1cc(Cl)cc(-c2ccccn2)c1O[C@@H](c1ccccc1)[C@H]1CCNC1,,,,7.0,,
CHEMBL2338055,Clc1cc(Cl)c(O[C@@H](c2ccccc2)[C@H]2CCNC2)c(-c2ccccn2)c1,,,,7.0,,
CHEMBL2338351,CN1CCc2c(cccc2C(=O)NCC2(N3CCN(c4ccccc4)CC3)CCCCC2)C1,,,,,,7.79997073344623
CHEMBL234127,COC(=O)C1=C(c2ccccc2)CCCC1,,2.6020599913279625,,3.2003297268150908,,3.175223537524454
CHEMBL234128,COC(=O)C1=C(c2cccc(C(F)(F)F)c2)CCCC1,,2.6757175447023074,,2.9788107009300617,,2.2992962828549808
CHEMBL234379,COC(=O)[C@@H]1CCCCC[C@@H]1c1ccc(C(C)(C)C)cc1,,4.026872146400302,,2.9430951486635277,,2.744727494896694
CHEMBL234447,C[C@@H]1CN(c2cccc3cc(F)ccc23)CCN1CCC1OCCc2cc(C(N)=O)ccc21,,,,,,9.096910013008056
CHEMBL234448,C[C@@H]1CN(c2cccc3cc(F)ccc23)CCN1CC[C@H]1OCCc2cc(C(N)=O)ccc21,,,,,,8.130768280269024
CHEMBL234449,NC(=O)c1ccc2c(c1)CCO[C@H]2CCN1CCN(c2ccc3cc(F)ccc3c2)CC1,,,,,,8.09151498112135
CHEMBL234525,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCS(=O)(=O)CC4)ccc32)cc1,,,,,,7.920818753952375
CHEMBL234526,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCC4)ccc32)cc1,,,,,,8.318758762624412
CHEMBL2346670,CCN(CCc1c[nH]c2ccc(F)cc12)S(C)(=O)=O,,,,,,6.7594507517174005
CHEMBL2347030,NCCCc1c[nH]c2c(F)cccc12,,,,,,7.619788758288394
CHEMBL2347032,NCCCCc1c[nH]c2c(F)cccc12,,,,,,8.096910013008056
CHEMBL2347034,Fc1ccc2[nH]cc(CCCN3CCN(c4ccccc4)CC3)c2c1,,,,,,7.443697499232712
CHEMBL2347165,Fc1ccc2[nH]cc(CCCNCc3ccccc3)c2c1,,,,,,7.2883770630315965
CHEMBL2347166,OCCNCCc1c[nH]c2ccc(F)cc12,,,,,,8.0
CHEMBL2347167,OCCNCCCc1c[nH]c2ccc(F)cc12,,,,,,7.207608310501746
CHEMBL2347168,NCCSCCc1c[nH]c2ccc(F)cc12,,,,,,8.638272163982407
CHEMBL2347169,NCCSCCCc1c[nH]c2ccc(F)cc12,,,,,,9.045757490560677
CHEMBL2347170,NCCSCCc1c[nH]c2c(F)cccc12,,,,,,7.619788758288394
CHEMBL2347171,NCCSCCCc1c[nH]c2c(F)cccc12,,,,,,6.268411234813261
CHEMBL2347175,CCN(CCCc1c[nH]c2ccc(F)cc12)S(C)(=O)=O,,,,,,7.920818753952375
CHEMBL2347176,ONCCCc1c[nH]c2ccc(F)cc12,,,,,,7.698970004336019
CHEMBL2347177,N#CSCCCc1c[nH]c2ccc(F)cc12,,,,,,6.673664139071248
CHEMBL2347178,NCC(N)CCc1c[nH]c2ccc(F)cc12,,,,,,7.920818753952375
CHEMBL2347179,N#CCCCc1c[nH]c2ccc(F)cc12,,,,,,6.735182176990463
CHEMBL2347181,NC(=O)CCCc1c[nH]c2ccc(F)cc12,,,,,,6.199970640755866
CHEMBL234732,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCC(F)(F)C4)ccc32)cc1,,,,,,8.136677139879543
CHEMBL235189,COC(=O)C1=C(c2ccc(Cl)cc2)C2CCC1N2,,,,4.569999968362492,,
CHEMBL235351,COC(=O)C1=C(c2cc(C)c(C)cc2C)C2CCC1C2,,,,4.492144128304169,,
CHEMBL235408,COC(=O)C1=C(c2ccc(Cl)cc2)C2CCC1O2,,,,4.739999966255497,,
CHEMBL235409,COC(=O)C1=C(c2ccc3ccccc3c2)C2CCC1N2,,,,5.760000207113128,,
CHEMBL235569,COC(=O)[C@@H]1[C@H]2CC[C@H](C[C@H]1c1ccc(C)cc1)N2,,8.311580177997289,,7.940436582098732,,6.865536008465711
CHEMBL235614,COc1ccc([C@@H]2CN3CCC[C@@H]3c3cc(OCCCN4CCCCC4)ccc32)cc1,,,,,,8.481486060122112
CHEMBL235625,COC(=O)C1=C(c2ccc(-c3ccccc3)cc2)C2CCC1C2,,,,3.2199999971705955,,
CHEMBL235626,COC(=O)C1=C(c2ccc(Cl)c(Cl)c2)C2CCC1C2,,,,5.169999984192581,,
CHEMBL235794,CNCc1ccc(C#CCCN2CCOCC2)cc1Oc1ccc(SC)cc1,,,,,,8.468521082957745
CHEMBL235814,CNCc1cc(C#CCCNC2CC2)ccc1Oc1ccc(Cl)c(Cl)c1,,,,,,8.853871964321762
CHEMBL235824,COc1ccc([C@@H]2CN(C)Cc3cc(OCCCN4CCC(F)CC4)ccc32)cc1,,,,,,8.568636235841012
CHEMBL235833,COC(=O)C1=C(c2cccc(Cl)c2Cl)C2CCC1C2,,,,4.830000113973616,,
CHEMBL236010,CNCc1cc(CCCCN2CCSCC2)ccc1Oc1ccc(SC)cc1,,,,,,8.721246399047171
CHEMBL236046,CNCc1cc(C#CCCN2CCOCC2)ccc1Oc1ccc(SC)cc1,,6.537602002101044,,6.154901959985743,,9.096910013008056
CHEMBL236047,CNCc1cc(C#CCCN2CCOCC2)ccc1Oc1ccc(Cl)c(Cl)c1,,,,,,8.744727494896694
CHEMBL236252,CCN(CC)CCCOc1cc2c(cn1)C(c1ccc(Cl)c(Cl)c1)CN(C)C2,,,,,,7.55395269865476
CHEMBL236422,COC(=O)C1=C(c2cccc(Cl)c2)C2CCC1N2,,,,4.469999943783888,,
CHEMBL236473,COC(=O)C1=C(c2cccc([N+](=O)[O-])c2)C2CCC1N2,,,,3.6345120151091,,
CHEMBL236475,CNCc1cc(C#CCCN2CCOCC2)ccc1Oc1ccc(Cl)cc1,,,,,,8.920818753952375
CHEMBL236604,CSc1ccc(C2CN(C)Cc3cc(Oc4cccc(CN5CCCCC5)n4)ccc32)cc1,,,,,,7.475003571539928
CHEMBL236605,CSc1ccc(C2CN(C)Cc3cccc(Oc4cccc(CN5CCCCC5)c4)c32)cc1,,,,,,6.403649383329879
CHEMBL236606,CSc1ccc(C2CN(C)Cc3cc(Oc4ccnc(CN5CCCCC5)c4)ccc32)cc1,,,,,,7.236882069185058
CHEMBL236674,CNCc1cc(C#CCCN2CCOCC2)ccc1Oc1cccc(F)c1,,,,,,7.619788758288394
CHEMBL236675,CNCc1cc(C#CCCN2CCOCC2)ccc1Oc1ccc(C(F)(F)F)cc1,,,,,,8.568636235841012
CHEMBL236676,CNCc1cc(C#CCCN2CCOCC2)ccc1Oc1ccc(Cl)c(C(F)(F)F)c1,,,,,,7.769551078621726
CHEMBL236782,CSc1ccc(C2CN(C)Cc3cccc(Oc4ccnc(CN5CCCCC5)c4)c32)cc1,,,,,,6.690427236826979
CHEMBL236783,CSc1ccc(C2CN(C)Cc3cc(Oc4cncc(CN5CCCCC5)c4)ccc32)cc1,,,,,,7.521747704841651
CHEMBL236784,CSc1ccc(C2CN(C)Cc3cc(Oc4cc(CN5CCCCC5)ccn4)ccc32)cc1,,,,,,8.042247319122811
CHEMBL237317,CNCc1cc(C#CCCN2CCSCC2)ccc1Oc1ccc(SC)cc1,,,,,,8.602059991327963
CHEMBL237319,CNCc1cc(C#CCCN2CCSCC2)ccc1Oc1ccc(Cl)c(Cl)c1,,,,,,8.173925197299173
CHEMBL237512,CNCc1cc(C#CCCN(C)C2CC2)ccc1Oc1ccc(SC)cc1,,6.6020599913279625,,6.3979400086720375,,8.958607314841775
CHEMBL237513,CNCc1cc(C#CCCN(C)C2CC2)ccc1Oc1ccc(Cl)c(Cl)c1,,,,,,8.229147988357855
CHEMBL237514,CNCc1cc(C#CCCN2CCNC(=O)C2)ccc1Oc1ccc(SC)cc1,,,,,,8.886056647693163
CHEMBL237521,CNCc1cc(Br)ccc1Oc1ccc(SC)cc1,,,,,,8.769551078621726
CHEMBL237747,CNCc1cc(C#CCCN2CCC(F)CC2)ccc1Oc1ccc(Cl)c(Cl)c1,,,,,,7.568636235841013
CHEMBL237861,CSc1ccc(C2CN(C)Cc3cc(Oc4ccc(CN5CCCCC5)cc4)ccc32)cc1,,,,,,8.032095273095035
CHEMBL237862,CSc1ccc(C2CN(C)Cc3cc(Oc4ccc(CN5CCCCC5)cn4)ccc32)cc1,,,,,,8.362229155799344
CHEMBL237863,CSc1ccc(C2CN(C)Cc3cc(Oc4ccc(CN5CCOCC5)cn4)ccc32)cc1,,,,,,7.34369978036937
CHEMBL238051,CSc1ccc([C@@H]2CN3CCC[C@@H]3c3cc(OCCCN4CCCCC4)ccc32)cc1,,,,,,8.443028323846582
CHEMBL238052,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCCCC4)ncc32)cc1,,,,,,7.287350399527319
CHEMBL238053,CSc1ccc(C2CN(C)Cc3cc(Oc4ccc(CN5CCC(F)CC5)cn4)ccc32)cc1,,,,,,7.5728469790994595
CHEMBL238054,CSc1ccc(C2CN(C)Cc3cc(Oc4nc(CN5CCCCC5)cs4)ccc32)cc1,,,,,,8.025280599481748
CHEMBL238055,CSc1ccc(C2CN(C)Cc3cc(Oc4ncc(CN5CCCCC5)s4)ccc32)cc1,,,,,,8.089439838111588
CHEMBL238141,CNCc1cc(CCCCN2CCN(C(C)C)CC2)ccc1Oc1ccc(SC)cc1,,,,,,8.853871964321762
CHEMBL238143,CNCc1cc(CCCCN2CCN(C3CC3)CC2)ccc1Oc1ccc(SC)cc1,,,,,,8.698970004336019
CHEMBL238182,CNCc1cc(C#CCCN2CCN(C3CC3)CC2)ccc1Oc1ccc(SC)cc1,,,,,,8.455931955649724
CHEMBL2386163,COc1ccc(O[C@@H](CC(C)C)[C@H]2CCNC2)c(C)n1,,8.872363747448347,,6.387151564174673,,9.667679012221935
CHEMBL2386164,COc1ccc(O[C@H](CC(C)C)[C@H]2CCNC2)c(C)n1,,7.522878745280337,<,6.050609993355087,,9.638272163982409
CHEMBL2386165,COc1ccc(O[C@@H](CC(C)C)[C@@H]2CCNC2)c(C)n1,,6.3585258894959,<,6.050609993355087,,9.075720713938118
CHEMBL2386166,COc1ccc(O[C@H](CC(C)C)[C@@H]2CCNC2)c(C)n1,,6.752026733638194,<,6.050609993355087,,9.1249387366083
CHEMBL238867,CN(C)Cc1cc(OCCF)ccc1Sc1ccccc1N,,8.1249387366083,,6.468521082957745,,9.602059991327964
CHEMBL238868,CN(C)Cc1cc(OCCF)ccc1Sc1ccc(F)cc1N,,7.431798275933005,<,6.0,,10.0
CHEMBL239079,CN(C)Cc1cc(OCCF)ccc1Sc1ccc(Cl)cc1N,,7.013228265733755,,6.072116589669293,,10.522878745280336
CHEMBL2391541,C=CCN(CC=C)CCc1c[nH]c2ccc(OC)cc12,,4.965033103632977,,5.005733345062306,,6.061226405879642
CHEMBL239271,N[C@]1(C(=O)O)C[C@H](C(=O)O)C[C@@H]1C(=O)O,,,,,<,4.301029995663981
CHEMBL239297,CN(C)Cc1cc(OCCF)ccc1Sc1ccc(Br)cc1N,,6.943095148663527,<,6.0,,10.30102999566398
CHEMBL239301,CN(C)Cc1cc(OCCCF)ccc1Sc1ccc(F)cc1N,,7.022276394711152,<,6.0,,9.022276394711152
CHEMBL239302,CN(C)Cc1cc(OCCCF)ccc1Sc1ccc(Br)cc1N,<,6.0,<,6.0,,9.82390874094432
CHEMBL239616,O=C(c1cccc(Br)c1)N1c2ccccc2Sc2ccccc21,,,,7.036212172654444,,
CHEMBL239906,N[C@@]1(C(=O)O)C[C@@H](C(=O)O)C[C@H]1C(=O)O,,,,,<,4.301029995663981
CHEMBL240127,N[C@]1(C(=O)O)C[C@@H](C(=O)O)C[C@H]1C(=O)O,,,,,,5.0
CHEMBL240128,N[C@@]1(C(=O)O)C[C@H](C(=O)O)C[C@@H]1C(=O)O,,,,,<,4.301029995663981
CHEMBL241115,O=C(Cc1ccc2ccccc2c1)N1c2ccccc2Sc2ccccc21,,,,5.180456064458132,,
CHEMBL241228,CN(C)Cc1cc(O)ccc1Sc1ccccc1N,,7.481486060122112,,6.18111458540599,,7.769551078621726
CHEMBL2414911,O=C(Cc1c[nH]c2ccccc12)C(O)Cc1ccc(O)cc1,,6.06198090252379,,,,
CHEMBL241646,CN(C)Cc1cc(OCCO)ccc1Sc1ccc(F)cc1N,,7.251811972993799,<,6.0,,8.920818753952375
CHEMBL241647,CN(C)Cc1cc(OCCCO)ccc1Sc1ccccc1N,,8.154901959985743,,6.3535962737769305,,8.886056647693163
CHEMBL241648,COc1ccc(Sc2ccccc2N)c(CN(C)C)c1,,7.853871964321762,,6.239577516576788,,8.301029995663981
CHEMBL241705,COc1cccc(C2CN(C)Cc3cc(OCCCN4CCCCC4)ncc32)c1,,,,,,6.519993057042849
CHEMBL241706,COc1ccc(C2CNCc3cc(OCCCN4CCCCC4)ncc32)cc1,,,,,,6.832682665251824
CHEMBL241712,CN1Cc2cc(OCCCN3CCCCC3)ncc2C(c2ccc(F)cc2)C1,,,,,,6.441291429466834
CHEMBL242338,COC(=O)[C@H]1[C@@H](c2ccc(I)cc2)C[C@H]2CC[C@@H]1N2C,,7.734260541478872,,8.221848749616356,,8.309894379144197
CHEMBL242817,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCN(c5ccccc5O)CC4)ccc32)cc1,,,,,,8.142667503568731
CHEMBL242820,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCN(c5ccncc5)CC4)ccc32)cc1,,,,,,8.397940008672037
CHEMBL242920,COC(=O)[C@@H]1CN(C)CC[C@H]1c1ccc(I)cc1,,5.638272163982407,,5.903089986991944,,5.55129368009492
CHEMBL2429890,c1cc2c(cc1CN[C@H]1C3C4CC5C6C4CC3C6C51)OCO2,,5.133594501621945,,,,5.700492701299512
CHEMBL243141,CCOC(=O)C1=C(c2ccc(Cl)c(Cl)c2)CCNC1,,5.6020599913279625,,6.035269078946371,,6.66354026615147
CHEMBL2432039,C1C2C3CC4C2C2C1C3[C@H](NCC13C5C6C7C5C1C7C63)C42,,,,6.899629454882437,,
CHEMBL243204,COC(=O)[C@@H]1CN(C)CC[C@@H]1c1ccccc1,,4.453457336521869,,5.070070439915412,,4.568636235841013
CHEMBL2432041,CN(Cc1cccc(F)c1)[C@H]1C2C3CC4C2C(=O)C2C4C3C21,,,,5.344573412254081,,
CHEMBL2432044,CN(CCc1ccccc1)[C@H]1C2C3CC4C2C(=O)C2C4C3C21,,,,5.888401475119606,,
CHEMBL2432045,c1ccc(CN[C@H]2C3C4CC5C6C4CC3C6C52)cc1,,,,5.458420756053419,,
CHEMBL2432046,COc1ccc(CN[C@H]2C3C4CC5C6C4CC3C6C52)cc1OC,,,,,,7.1487416512809245
CHEMBL2432048,c1ccc(CCN[C@H]2C3C4CC5C6C4CC3C6C52)cc1,,,,5.6955094722265125,,
CHEMBL2432049,c1ccc(CCN[C@H]2C3C4CC5C6C4CC3C6C52)nc1,,,,5.807432546663454,,
CHEMBL2432050,Fc1cccc(CCCN[C@H]2C3C4CC5C6C4CC3C6C52)c1,,,<,5.0,,
CHEMBL2432051,COc1cc(CN[C@H]2C3C4CC5C6C4CC3C6C52)cc(OC)c1OC,,,,,,6.147520006363144
CHEMBL2432054,CN(CCCc1cccc(F)c1)[C@H]1C2C3CC4C2C(=O)C2C4C3C21,,5.068898254367361,,,,
CHEMBL2432055,CN(Cc1ccccc1)[C@H]1C2C3CC4C5C3CC2C5C41,,,<,5.0,,
CHEMBL2432061,COc1cc(CN(C)[C@H]2C3C4CC5C6C4CC3C6C52)cc(OC)c1OC,,,<,5.0,<,5.0
CHEMBL2432062,CN(Cc1ccc2c(c1)OCO2)[C@H]1C2C3CC4C5C3CC2C5C41,,,,,<,5.0
CHEMBL2436555,NC1=Nc2ccc(Cl)cc2CN1,,,<,5.0,<,5.0
CHEMBL2447963,CN(C)CCC(Oc1ccc(Cl)c(Cl)c1)c1ccc(OCCCN2CCCCC2)cc1,,,,,,8.237127070323211
CHEMBL245061,COC(=O)C1=C(c2ccc(Cl)c(Cl)c2)CCC1,,4.82335219944711,,5.603032783279653,,3.103751625982153
CHEMBL245130,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCN(C5CC5)CC4)ccc32)cc1,,,,,,7.744727494896693
CHEMBL245294,c1ccn2c([C@@H]3CN4CCC[C@@H]4c4cc(OCCCN5CCOCC5)ccc43)cnc2c1,,,,,,6.924453038607469
CHEMBL245307,CN(C)CCC(Oc1cccc(OCCCN2CCCCC2)c1)c1ccccc1,,,,,,5.8297382846050425
CHEMBL245308,CC(C)N1CCC(Oc2ccc(C(CCN(C)C)Oc3ccccc3)cc2)CC1,,,,,,6.772113295386326
CHEMBL245309,CC(C)N1CCN(C(=O)c2ccc(C(CCN(C)C)Oc3ccccc3)cc2)CC1,,,,,,6.610833915635467
CHEMBL245514,CN(C)CCC(Oc1ccc(C(F)(F)F)cc1)c1ccc(C#CCCN2CCCCC2)cc1,,,,,,7.214670164989233
CHEMBL245515,CN(C)CCC(Oc1ccccc1)c1ccc(C#CCCN2CCCCC2)cc1,,,,,,7.5376020021010435
CHEMBL245516,Cc1ccc(OC(CCN(C)C)c2ccc(OCCCN3CCCCC3)cc2)cc1,,,,,,7.795880017344075
CHEMBL245714,COc1ccc(OC(CCN(C)C)c2ccc(OCCCN3CCCCC3)cc2)cc1,,,,,,7.221848749616356
CHEMBL245715,COc1cccc(OC(CCN(C)C)c2ccc(OCCCN3CCCCC3)cc2)c1,,,,,,7.958607314841775
CHEMBL245716,CN(C)CCC(Oc1ccc(Cl)cc1)c1ccc(OCCCN2CCCCC2)cc1,,,,,,7.795880017344075
CHEMBL245919,CN(C)CCC(Oc1cccc(Cl)c1)c1ccc(OCCCN2CCCCC2)cc1,,,,,,8.123208470553546
CHEMBL245921,CN(C)CCC(Oc1cccc(Br)c1)c1ccc(OCCCN2CCCCC2)cc1,,,,,,8.397940008672037
CHEMBL246125,CN(C)CCC(Oc1ccc([N+](=O)[O-])cc1)c1ccc(OCCCN2CCCCC2)cc1,,,,,,8.060480747381382
CHEMBL246126,CN(C)CCC(Oc1ccc(C#N)cc1)c1ccc(OCCCN2CCCCC2)cc1,,,,,,6.798602875679548
CHEMBL246127,CCOc1ccc(C2CN(C)Cc3cc(OCCCN4CCC(F)CC4)ccc32)cc1,,,,,,8.327902142064282
CHEMBL246331,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCC(F)CC4)ccc32)cc1Cl,,,,,,8.244125144327509
CHEMBL246332,CN1Cc2cc(OCCCN3CCC(F)CC3)ccc2C(c2ccc(Cl)cc2)C1,,,,,,7.958607314841775
CHEMBL246333,CN1Cc2cc(OCCCN3CCC(F)CC3)ccc2C(c2ccccc2Cl)C1,,,,,,7.744727494896693
CHEMBL246388,Cc1ccc(Oc2ccc(F)cc2CN(C)C)c(N)c1,,5.904830648568245,,6.298432014944073,,8.096910013008056
CHEMBL246540,CN1Cc2cc(OCCCN3CCC(F)CC3)ccc2C(c2ccc(Cl)c(Cl)c2)C1,,,,,,7.67778070526608
CHEMBL246541,CN1Cc2cc(OCCCN3CCC(F)CC3)ccc2C(c2cc(Cl)ccc2Cl)C1,,,,,,6.97061622231479
CHEMBL246542,CN1Cc2cc(OCCCN3CCC(F)CC3)ccc2C(c2ccc(C(F)(F)F)cc2)C1,,,,,,8.065501548756432
CHEMBL246716,c1csc([C@@H]2CN3CCC[C@@H]3c3cc(OCCCN4CCCCC4)ccc32)c1,,,,,,8.568636235841012
CHEMBL246747,CN1Cc2cc(OCCCN3CCC(F)CC3)ccc2C(c2cccc(C(F)(F)F)c2)C1,,,,,,7.823908740944319
CHEMBL246748,CN1Cc2cc(OCCCN3CCC(F)CC3)ccc2C(c2ccc(C#N)cc2)C1,,,,,,7.795880017344075
CHEMBL246749,Cc1ccc(C2CN(C)Cc3cc(OCCCN4CCC(F)CC4)ccc32)cc1,,,,,,7.886056647693163
CHEMBL246873,Clc1ccc(C2CNCc3cc(OCCCN4CCCCC4)ncc32)cc1,,,,,,6.85078088734462
CHEMBL246874,CN1Cc2cc(OCCCN3CCCCC3)ncc2C(c2ccc(Cl)cc2)C1,,,,,,6.97469413473523
CHEMBL246913,c1cn(-c2ccc([C@@H]3CN4CCC[C@@H]4c4cc(OCCCN5CCOCC5)ccc43)cc2)cn1,,,,,,7.777283528852417
CHEMBL246927,c1csc([C@@H]2CN3CCC[C@@H]3c3cc(OCCCN4CCOCC4)ccc32)c1,,,,,,8.221848749616356
CHEMBL246953,CN1Cc2cc(OCCCN3CCC(F)CC3)ccc2C(c2ccc(SC(F)(F)F)cc2)C1,,,,,,7.468521082957745
CHEMBL246954,CN1Cc2cc(OCCCN3CCC(F)CC3)ccc2C(c2ccc(OC(F)F)cc2)C1,,,,,,8.366531544420413
CHEMBL246955,CSc1ccc(C2CN(C)Cc3cc(OCCCN4CCOCC4)ccc32)cc1,,6.97469413473523,,7.5376020021010435,,8.303940456750047
CHEMBL247061,CN1Cc2cc(OCCCN3CCCCC3)ncc2C(c2ccccc2)C1,,,,,,5.944239535312265
CHEMBL247062,c1ccc(C2CNCc3cc(OCCCN4CCCCC4)ncc32)cc1,,,,,,5.632085261206248
