,chembl,smile,pAct,relationship
164,None_CHEMBL472819,Nc1ccccc1NC(=O)Nc1ccc(CCN2CCc3ccccc3C2)cc1,4.13,=
165,None_CHEMBL261632,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(N)cc3)cc1)CC2,4.01,=
166,None_CHEMBL599354,CO/C(=C\c1ccc(O)cc1)C(=O)NCCc1ccc(O)cc1,4.6,=
167,None_CHEMBL599744,CO/C(=C\c1ccccc1)C(=O)N/C=C/c1ccc(O)cc1,4.81,=
168,None_CHEMBL599745,CO/C(=C\c1ccc(OC)cc1)C(=O)N/C=C/c1ccc(O)cc1,5.19,=
169,None_CHEMBL598642,CO/C(=C\c1ccc(O)c(O)c1)C(=O)N/C=C/c1ccc(O)cc1,4.73,=
170,None_CHEMBL605795,CO/C(=C\c1cc(Br)c(O)c(Br)c1)C(=O)N/C=C/c1ccc(O)cc1,4.96,=
171,None_CHEMBL601642,CO/C(=C\c1cc(Br)c(O)c(Br)c1)C(=O)N/C=C/c1ccc(OC(C)=O)cc1,4.63,=
172,COMAPARVIN_CHEMBL400538,CCCc1cc(=O)c2c(O)cc3cc(O)cc(OC)c3c2o1,5.05,=
173,None_CHEMBL454794,COc1cc(O)cc2cc(O)c3c(=O)cc(C)oc3c12,4.89,=
174,None_CHEMBL1172279,CCCc1cc(=O)c2c(OC)cc3cc(O)cc(OC)c3c2o1,5.23,=
175,None_CHEMBL1172080,COc1c(O)c2c(=O)cc(C)oc2c2c(OC)cc(O)cc12,4.92,=
176,None_CHEMBL256967,CCCc1cc(=O)c2c(OC)c(OC)c3cc(O)cc(OC)c3c2o1,4.78,=
177,None_CHEMBL476292,COc1ccc2c(c1)C(=O)CC(c1ccccc1)O2,4.72,=
178,None_CHEMBL476292,COc1ccc2c(c1)C(=O)CC(c1ccccc1)O2,4.34,=
179,PINOSTROBIN_CHEMBL254613,COc1cc(O)c2c(c1)O[C@H](c1ccccc1)CC2=O,5.05,=
180,PINOSTROBIN_CHEMBL254613,COc1cc(O)c2c(c1)O[C@H](c1ccccc1)CC2=O,4.51,=
181,DIMETHYLPINOCEMBRIN_CHEMBL107131,COc1cc(OC)c2c(c1)OC(c1ccccc1)CC2=O,4.77,=
182,DIMETHYLPINOCEMBRIN_CHEMBL107131,COc1cc(OC)c2c(c1)OC(c1ccccc1)CC2=O,4.5,=
183,STROBOPININ_CHEMBL1556958,Cc1c(O)cc2c(c1O)C(=O)CC(c1ccccc1)O2,4.96,=
184,STROBOPININ_CHEMBL1556958,Cc1c(O)cc2c(c1O)C(=O)CC(c1ccccc1)O2,4.58,=
185,STROBOPININ-7-METHYLETHER_CHEMBL1685067,COc1cc2c(c(O)c1C)C(=O)CC(c1ccccc1)O2,5.31,=
186,STROBOPININ-7-METHYLETHER_CHEMBL1685067,COc1cc2c(c(O)c1C)C(=O)CC(c1ccccc1)O2,4.92,=
187,DIMETHYLCRYPTOSTROBIN_CHEMBL1685068,COc1cc(OC)c2c(c1C)OC(c1ccccc1)CC2=O,5.03,=
188,DIMETHYLCRYPTOSTROBIN_CHEMBL1685068,COc1cc(OC)c2c(c1C)OC(c1ccccc1)CC2=O,4.77,=
189,FLAVONE_CHEMBL275638,O=c1cc(-c2ccccc2)oc2ccccc12,4.77,=
190,FLAVONE_CHEMBL275638,O=c1cc(-c2ccccc2)oc2ccccc12,4.58,=
191,6-METHOXYFLAVONE_CHEMBL137586,COc1ccc2oc(-c3ccccc3)cc(=O)c2c1,5.47,=
192,6-METHOXYFLAVONE_CHEMBL137586,COc1ccc2oc(-c3ccccc3)cc(=O)c2c1,5.0,=
193,APIGENIN_CHEMBL28,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,5.51,=
194,APIGENIN_CHEMBL28,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,5.23,=
195,CHRYSIN_CHEMBL117,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,5.82,=
196,CHRYSIN_CHEMBL117,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,5.58,=
197,CHRYSIN DIMETHYL ETHER_CHEMBL275391,COc1cc(OC)c2c(=O)cc(-c3ccccc3)oc2c1,5.04,=
198,CHRYSIN DIMETHYL ETHER_CHEMBL275391,COc1cc(OC)c2c(=O)cc(-c3ccccc3)oc2c1,4.96,=
199,KAEMPFEROL_CHEMBL150,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,5.33,=
200,KAEMPFEROL_CHEMBL150,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,5.21,=
201,QUERCETIN_CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,5.16,=
202,QUERCETIN_CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,5.12,=
203,QUERCETIN_CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,6.56,=
204,QUERCETIN_CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,7.52,=
205,QUERCETIN_CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,6.56,=
206,MORIN_CHEMBL28626,O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,4.68,=
207,MORIN_CHEMBL28626,O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,4.31,=
208,PENDULETIN_CHEMBL165509,COc1cc2oc(-c3ccc(O)cc3)c(OC)c(=O)c2c(O)c1OC,5.92,=
209,PENDULETIN_CHEMBL165509,COc1cc2oc(-c3ccc(O)cc3)c(OC)c(=O)c2c(O)c1OC,5.7,=
210,AYANIN_CHEMBL74898,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(OC)c(O)c3)oc2c1,6.34,=
211,AYANIN_CHEMBL74898,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(OC)c(O)c3)oc2c1,6.17,=
212,AYANIN_CHEMBL74898,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(OC)c(O)c3)oc2c1,5.24,=
213,RETUSIN_CHEMBL77966,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(OC)c(OC)c3)oc2c1,6.41,=
214,RETUSIN_CHEMBL77966,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(OC)c(OC)c3)oc2c1,6.05,=
215,RETUSIN_CHEMBL77966,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(OC)c(OC)c3)oc2c1,6.24,=
216,RETUSIN_CHEMBL77966,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(OC)c(OC)c3)oc2c1,6.27,=
217,TANGERETIN_CHEMBL73930,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1,4.72,=
218,TANGERETIN_CHEMBL73930,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1,4.77,=
219,SINENSETIN_CHEMBL226507,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1OC,5.05,=
220,SINENSETIN_CHEMBL226507,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1OC,5.08,=
221,NOBILETIN_CHEMBL76447,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1OC,5.31,=
222,NOBILETIN_CHEMBL76447,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1OC,5.36,=
223,"3,5,6,7,8,3',4'-HEPTAMETHOXYFLAVONE_CHEMBL77993",COc1ccc(-c2oc3c(OC)c(OC)c(OC)c(OC)c3c(=O)c2OC)cc1OC,5.85,=
224,"3,5,6,7,8,3',4'-HEPTAMETHOXYFLAVONE_CHEMBL77993",COc1ccc(-c2oc3c(OC)c(OC)c(OC)c(OC)c3c(=O)c2OC)cc1OC,5.8,=
225,None_CHEMBL76553,COc1cc2oc(-c3ccccc3)cc(=O)c2c(O)c1C,5.52,=
226,None_CHEMBL76553,COc1cc2oc(-c3ccccc3)cc(=O)c2c(O)c1C,5.55,=
227,Strobochrysin-dimethylether_CHEMBL1685069,COc1cc2oc(-c3ccccc3)cc(=O)c2c(OC)c1C,5.23,=
228,Strobochrysin-dimethylether_CHEMBL1685069,COc1cc2oc(-c3ccccc3)cc(=O)c2c(OC)c1C,5.1,=
229,GENISTEIN_CHEMBL44,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,5.16,=
230,GENISTEIN_CHEMBL44,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,5.06,=
231,NEOCALYCOPTERON_CHEMBL1685072,COC1=C(OC)[C@]2(OC)c3c(OC)c(OC)c4c(c3O[C@@]23O[C@@H](c2ccccc2)CC=C3C1=O)[C@@H](O)C[C@H](c1ccccc1)O4,4.96,=
232,NEOCALYCOPTERON_CHEMBL1685072,COC1=C(OC)[C@]2(OC)c3c(OC)c(OC)c4c(c3O[C@@]23O[C@@H](c2ccccc2)CC=C3C1=O)[C@@H](O)C[C@H](c1ccccc1)O4,4.82,=
233,None_CHEMBL1685073,COC1=C(OC)[C@]2(OC)c3c(OC)c(OC)c4c(c3O[C@@]23O[C@@H](c2ccccc2)CC=C3C1=O)[C@@H](OC)C[C@H](c1ccccc1)O4,4.8,=
234,None_CHEMBL1685073,COC1=C(OC)[C@]2(OC)c3c(OC)c(OC)c4c(c3O[C@@]23O[C@@H](c2ccccc2)CC=C3C1=O)[C@@H](OC)C[C@H](c1ccccc1)O4,4.33,=
235,CALYFLORENON B_CHEMBL1685074,COc1c2c(c3c(c1OC)[C@@]1(OC)C4=C(C(=O)[C@H](OC)[C@@]1(OC)O3)[C@H](OC)C[C@@H](c1ccccc1)O4)[C@H](O)C[C@@H](c1ccccc1)O2,4.54,=
236,CALYFLORENON B_CHEMBL1685074,COc1c2c(c3c(c1OC)[C@@]1(OC)C4=C(C(=O)[C@H](OC)[C@@]1(OC)O3)[C@H](OC)C[C@@H](c1ccccc1)O4)[C@H](O)C[C@@H](c1ccccc1)O2,4.4,=
237,ETRAVIRINE_CHEMBL308954,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,5.22,=
238,None_CHEMBL1689340,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)c(CC=C(C)C)c3O2)cc1O,5.18,=
239,None_CHEMBL1689341,CC(C)=CCc1c(O)c(CC=C(C)C)c2c(c1O)C(=O)C[C@@H](c1cc(O)cc(O)c1)O2,5.39,=
240,None_CHEMBL1689342,CC(C)=CCC/C(C)=C/Cc1c(O)cc(O)c2c1O[C@H](c1cc(O)cc(O)c1)CC2=O,4.81,=
241,None_CHEMBL556429,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)c(CC=C(C)C)c3O2)cc1,4.65,=
242,MACARANGIN_CHEMBL478764,CC(C)=CCC/C(C)=C/Cc1c(O)cc2oc(-c3ccc(O)cc3)c(O)c(=O)c2c1O,5.24,=
243,SOPHORAFLAVANONE A_CHEMBL490697,CC(C)=CCC/C(C)=C/Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,4.91,=
244,None_CHEMBL376915,CC(C)=CCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,5.51,=
245,PACHYPODOL_CHEMBL165180,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(O)c(OC)c3)oc2c1,4.76,=
246,LUTEOLIN_CHEMBL151,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,5.05,=
247,None_CHEMBL1689344,COc1cc(O)c(CC=C(C)C)c(-c2oc3cc(O)cc(O)c3c(=O)c2OC)c1,5.08,=
248,None_CHEMBL1689345,C/C(=C/Cc1c(-c2cc(O)c(O)cc2O)oc2c3c(cc(O)c2c1=O)OC(C)(C)C=C3)CO,5.19,=
249,FUMITREMORGIN_CHEMBL410316,COc1ccc2c3c([nH]c2c1)[C@H](C=C(C)C)N1C(=O)[C@@H]2CCCN2C(=O)[C@@H]1C3,6.1,=
250,FUMITREMORGIN_CHEMBL410316,COc1ccc2c3c([nH]c2c1)[C@H](C=C(C)C)N1C(=O)[C@@H]2CCCN2C(=O)[C@@H]1C3,5.89,=
251,FUMITREMORGIN_CHEMBL410316,COc1ccc2c3c([nH]c2c1)[C@H](C=C(C)C)N1C(=O)[C@@H]2CCCN2C(=O)[C@@H]1C3,6.14,=
252,FUMITREMORGIN_CHEMBL410316,COc1ccc2c3c([nH]c2c1)[C@H](C=C(C)C)N1C(=O)[C@@H]2CCCN2C(=O)[C@@H]1C3,6.14,=
253,FUMITREMORGIN_CHEMBL410316,COc1ccc2c3c([nH]c2c1)[C@H](C=C(C)C)N1C(=O)[C@@H]2CCCN2C(=O)[C@@H]1C3,6.02,=
254,FUMITREMORGIN_CHEMBL410316,COc1ccc2c3c([nH]c2c1)[C@H](C=C(C)C)N1C(=O)[C@@H]2CCCN2C(=O)[C@@H]1C3,6.49,=
255,FUMITREMORGIN_CHEMBL410316,COc1ccc2c3c([nH]c2c1)[C@H](C=C(C)C)N1C(=O)[C@@H]2CCCN2C(=O)[C@@H]1C3,6.35,=
256,FUMITREMORGIN_CHEMBL410316,COc1ccc2c3c([nH]c2c1)[C@H](C=C(C)C)N1C(=O)[C@@H]2CCCN2C(=O)[C@@H]1C3,6.21,=
257,FUMITREMORGIN_CHEMBL410316,COc1ccc2c3c([nH]c2c1)[C@H](C=C(C)C)N1C(=O)[C@@H]2CCCN2C(=O)[C@@H]1C3,6.14,=
258,None_CHEMBL1777831,COCCOCCOCCOc1cc2c(cc1OC)CCN(CCc1ccc(NC(=O)c3ccc(C(=O)OC)c(NC(=O)c4ccc5ncccc5c4)c3)cc1)C2,6.29,=
259,None_CHEMBL1779526,COCCOCCOCCOc1cc2c(cc1OC)CCN(CCc1ccc(NC(=O)c3ccc(C(=O)OC)c(NC(=O)c4ccc5ccccc5n4)c3)cc1)C2,6.89,=
260,None_CHEMBL1779525,COCCOCCOCCOc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(C(=O)OC)c(NC(=O)c4ccc5ncccc5c4)c3)cc1)CC2,6.41,=
261,None_CHEMBL1779524,COCCOCCOCCOc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(C(=O)OC)c(NC(=O)c4ccc5ccccc5n4)c3)cc1)CC2,6.74,=
262,None_CHEMBL389328,COc1ccc(/C=C/C(=O)c2ccccc2O)cc1OC,5.29,=
263,None_CHEMBL389328,COc1ccc(/C=C/C(=O)c2ccccc2O)cc1OC,5.3,=
264,None_CHEMBL182653,COc1ccc(/C=C/C(=O)c2ccc(O)cc2O)cc1,4.48,=
265,None_CHEMBL182653,COc1ccc(/C=C/C(=O)c2ccc(O)cc2O)cc1,4.92,=
266,None_CHEMBL573524,COc1ccc(/C=C/C(=O)c2ccc(O)cc2O)cc1OC,6.03,=
267,None_CHEMBL573524,COc1ccc(/C=C/C(=O)c2ccc(O)cc2O)cc1OC,6.07,=
268,None_CHEMBL573523,COc1cccc(/C=C/C(=O)c2ccc(O)cc2O)c1,5.55,=
269,None_CHEMBL573523,COc1cccc(/C=C/C(=O)c2ccc(O)cc2O)c1,5.71,=
270,None_CHEMBL1935203,O=C(/C=C/c1ccccc1Cl)c1ccc(O)cc1O,5.49,=
271,None_CHEMBL1935203,O=C(/C=C/c1ccccc1Cl)c1ccc(O)cc1O,5.48,=
272,None_CHEMBL139679,O=C(/C=C/c1ccc(Cl)cc1)c1ccc(O)cc1O,5.22,=
273,None_CHEMBL139679,O=C(/C=C/c1ccc(Cl)cc1)c1ccc(O)cc1O,5.2,=
274,None_CHEMBL317469,COc1ccc(C(=O)/C=C/c2ccccc2)c(O)c1,4.51,=
275,None_CHEMBL317469,COc1ccc(C(=O)/C=C/c2ccccc2)c(O)c1,4.51,=
276,None_CHEMBL229907,COc1ccc(/C=C/C(=O)c2ccc(OC)cc2O)cc1,5.38,=
277,None_CHEMBL229907,COc1ccc(/C=C/C(=O)c2ccc(OC)cc2O)cc1,5.66,=
278,None_CHEMBL262597,COc1ccc(C(=O)/C=C/c2ccc(OC)c(OC)c2)c(O)c1,5.66,=
279,None_CHEMBL262597,COc1ccc(C(=O)/C=C/c2ccc(OC)c(OC)c2)c(O)c1,5.97,=
280,None_CHEMBL260597,COc1cccc(/C=C/C(=O)c2ccc(OC)cc2O)c1,5.5,=
281,None_CHEMBL260597,COc1cccc(/C=C/C(=O)c2ccc(OC)cc2O)c1,5.83,=
282,None_CHEMBL405022,COc1ccc(C(=O)/C=C/c2ccccc2Cl)c(O)c1,5.16,=
283,None_CHEMBL405022,COc1ccc(C(=O)/C=C/c2ccccc2Cl)c(O)c1,5.48,=
284,None_CHEMBL406861,COc1ccc(C(=O)/C=C/c2ccc(Cl)cc2)c(O)c1,4.87,=
285,None_CHEMBL406861,COc1ccc(C(=O)/C=C/c2ccc(Cl)cc2)c(O)c1,4.97,=
286,METOCHALCONE_CHEMBL36584,COc1ccc(/C=C/C(=O)c2ccc(OC)cc2OC)cc1,5.63,=
287,METOCHALCONE_CHEMBL36584,COc1ccc(/C=C/C(=O)c2ccc(OC)cc2OC)cc1,5.72,=
288,None_CHEMBL1935205,COc1ccc(C(=O)/C=C/c2ccc(OC)c(OC)c2)c(OC)c1,5.66,=
289,None_CHEMBL1935205,COc1ccc(C(=O)/C=C/c2ccc(OC)c(OC)c2)c(OC)c1,5.99,=
290,None_CHEMBL241781,COc1ccc(C(=O)/C=C/c2ccccc2Cl)c(OC)c1,5.5,=
291,None_CHEMBL241781,COc1ccc(C(=O)/C=C/c2ccccc2Cl)c(OC)c1,5.58,=
292,None_CHEMBL138662,COc1ccc(C(=O)/C=C/c2ccc(Cl)cc2)c(OC)c1,5.51,=
293,None_CHEMBL138662,COc1ccc(C(=O)/C=C/c2ccc(Cl)cc2)c(OC)c1,5.95,=
294,FLAVOKAWAIN A_CHEMBL243829,COc1ccc(/C=C/C(=O)c2c(O)cc(OC)cc2OC)cc1,5.23,=
295,FLAVOKAWAIN A_CHEMBL243829,COc1ccc(/C=C/C(=O)c2c(O)cc(OC)cc2OC)cc1,5.52,=
296,None_CHEMBL243830,COc1cc(O)c(C(=O)/C=C/c2ccc(OC)c(OC)c2)c(OC)c1,6.12,=
297,None_CHEMBL243830,COc1cc(O)c(C(=O)/C=C/c2ccc(OC)c(OC)c2)c(OC)c1,6.28,=
298,None_CHEMBL252869,COc1cc(O)c(C(=O)/C=C/c2ccccc2Cl)c(OC)c1,5.28,=
299,None_CHEMBL252869,COc1cc(O)c(C(=O)/C=C/c2ccccc2Cl)c(OC)c1,5.55,=
300,None_CHEMBL36619,COc1ccc(/C=C/C(=O)c2ccc(OC)c(OC)c2)cc1,5.66,=
301,None_CHEMBL36619,COc1ccc(/C=C/C(=O)c2ccc(OC)c(OC)c2)cc1,5.94,=
302,None_CHEMBL595816,COc1ccc(/C=C/C(=O)c2ccc(OC)c(OC)c2)cc1OC,5.48,=
303,None_CHEMBL595816,COc1ccc(/C=C/C(=O)c2ccc(OC)c(OC)c2)cc1OC,5.42,=
304,None_CHEMBL595816,COc1ccc(/C=C/C(=O)c2ccc(OC)c(OC)c2)cc1OC,5.29,=
305,None_CHEMBL1935207,COc1ccc(C(=O)/C=C/c2ccccc2Cl)cc1OC,4.96,=
306,None_CHEMBL1935207,COc1ccc(C(=O)/C=C/c2ccccc2Cl)cc1OC,5.11,=
307,None_CHEMBL1935208,COc1ccc(C(=O)/C=C/c2ccc(Cl)cc2)cc1OC,5.57,=
308,None_CHEMBL1935208,COc1ccc(C(=O)/C=C/c2ccc(Cl)cc2)cc1OC,5.76,=
309,None_CHEMBL1935209,O=C(/C=C/c1ccccc1)c1ccc2ccccc2c1O,4.61,=
310,None_CHEMBL1935209,O=C(/C=C/c1ccccc1)c1ccc2ccccc2c1O,5.04,=
311,None_CHEMBL1935210,COc1ccc(/C=C/C(=O)c2ccc3ccccc3c2O)cc1,4.77,=
312,None_CHEMBL1935210,COc1ccc(/C=C/C(=O)c2ccc3ccccc3c2O)cc1,5.01,=
313,None_CHEMBL1935211,COc1ccc(/C=C/C(=O)c2ccc3ccccc3c2O)cc1OC,5.6,=
314,None_CHEMBL1935211,COc1ccc(/C=C/C(=O)c2ccc3ccccc3c2O)cc1OC,5.71,=
315,None_CHEMBL1935212,COc1cccc(/C=C/C(=O)c2ccc3ccccc3c2O)c1,4.92,=
316,None_CHEMBL1935212,COc1cccc(/C=C/C(=O)c2ccc3ccccc3c2O)c1,5.25,=
317,None_CHEMBL1935215,O=C(/C=C/c1ccc(Cl)c(Cl)c1)c1ccc2ccccc2c1O,4.58,=
318,None_CHEMBL1935215,O=C(/C=C/c1ccc(Cl)c(Cl)c1)c1ccc2ccccc2c1O,4.65,=
319,None_CHEMBL1935216,O=C(/C=C/c1ccccc1)c1c(O)ccc2ccccc12,5.56,=
320,None_CHEMBL1935216,O=C(/C=C/c1ccccc1)c1c(O)ccc2ccccc12,5.59,=
321,None_CHEMBL1935217,COc1ccc(/C=C/C(=O)c2c(O)ccc3ccccc23)cc1,5.42,=
322,None_CHEMBL1935217,COc1ccc(/C=C/C(=O)c2c(O)ccc3ccccc23)cc1,5.54,=
323,None_CHEMBL1935218,COc1ccc(/C=C/C(=O)c2c(O)ccc3ccccc23)cc1OC,5.74,=
324,None_CHEMBL1935218,COc1ccc(/C=C/C(=O)c2c(O)ccc3ccccc23)cc1OC,6.14,=
325,None_CHEMBL1935219,COc1cccc(/C=C/C(=O)c2c(O)ccc3ccccc23)c1,5.71,=
326,None_CHEMBL1935219,COc1cccc(/C=C/C(=O)c2c(O)ccc3ccccc23)c1,5.71,=
327,None_CHEMBL1935220,O=C(/C=C/c1ccccc1Cl)c1c(O)ccc2ccccc12,5.28,=
328,None_CHEMBL1935220,O=C(/C=C/c1ccccc1Cl)c1c(O)ccc2ccccc12,5.25,=
329,None_CHEMBL1935222,O=C(/C=C/c1ccc(Cl)c(Cl)c1)c1c(O)ccc2ccccc12,5.06,=
330,None_CHEMBL1935222,O=C(/C=C/c1ccc(Cl)c(Cl)c1)c1c(O)ccc2ccccc12,5.14,=
331,None_CHEMBL2011282,COc1ccc(CCNC(=O)c2cc(=O)c3c(OCc4ccccc4)cccc3o2)cc1OC,6.77,=
332,None_CHEMBL2011282,COc1ccc(CCNC(=O)c2cc(=O)c3c(OCc4ccccc4)cccc3o2)cc1OC,5.75,=
333,None_CHEMBL2011282,COc1ccc(CCNC(=O)c2cc(=O)c3c(OCc4ccccc4)cccc3o2)cc1OC,6.77,=
334,None_CHEMBL2011286,COc1ccc(CCNC(=O)c2cc(=O)c3c(OCCc4ccc(OC)c(OC)c4)cccc3o2)cc1OC,6.33,=
335,None_CHEMBL2011287,COc1ccc2[nH]cc(CCNC(=O)c3cc(=O)c4c(OCc5ccccc5)cccc4o3)c2c1,6.75,=
336,None_CHEMBL2011288,COc1ccc2[nH]cc(CCNC(=O)c3cc(=O)c4c(OCc5ccc(Br)cc5)cccc4o3)c2c1,6.96,=
337,None_CHEMBL2011288,COc1ccc2[nH]cc(CCNC(=O)c3cc(=O)c4c(OCc5ccc(Br)cc5)cccc4o3)c2c1,6.42,=
338,None_CHEMBL2011288,COc1ccc2[nH]cc(CCNC(=O)c3cc(=O)c4c(OCc5ccc(Br)cc5)cccc4o3)c2c1,6.89,=
339,None_CHEMBL2011288,COc1ccc2[nH]cc(CCNC(=O)c3cc(=O)c4c(OCc5ccc(Br)cc5)cccc4o3)c2c1,7.3,=
340,None_CHEMBL2011288,COc1ccc2[nH]cc(CCNC(=O)c3cc(=O)c4c(OCc5ccc(Br)cc5)cccc4o3)c2c1,7.03,=
341,None_CHEMBL2011288,COc1ccc2[nH]cc(CCNC(=O)c3cc(=O)c4c(OCc5ccc(Br)cc5)cccc4o3)c2c1,7.51,=
342,None_CHEMBL2011288,COc1ccc2[nH]cc(CCNC(=O)c3cc(=O)c4c(OCc5ccc(Br)cc5)cccc4o3)c2c1,6.89,=
343,None_CHEMBL2011288,COc1ccc2[nH]cc(CCNC(=O)c3cc(=O)c4c(OCc5ccc(Br)cc5)cccc4o3)c2c1,6.58,=
344,None_CHEMBL2011289,COc1ccc2[nH]cc(CCNC(=O)c3cc(=O)c4c(OCc5ccc(C)cc5)cccc4o3)c2c1,6.7,=
345,None_CHEMBL2011290,COc1ccc2[nH]cc(CCNC(=O)c3cc(=O)c4c(OCCc5ccccc5)cccc4o3)c2c1,6.8,=
346,VEDROPREVIR_CHEMBL2013174,CC[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3csc(NC(C)C)n3)nc3c(Cl)c(OCCN4CCOCC4)ccc23)CN1C(=O)[C@@H](NC(=O)O[C@@H]1C[C@@H]2C[C@@H]2C1)C(C)(C)C)C(=O)O,5.85,=
347,None_CHEMBL260654,COc1cc(O)c(C(=O)/C=C/c2c(OC)cccc2OC)c(OC)c1,6.46,=
348,None_CHEMBL404782,COc1cc(/C=C/C(=O)c2c(O)cc(OC)cc2OC)cc(OC)c1,6.77,=
349,None_CHEMBL406837,COc1cccc(/C=C/C(=O)c2c(O)cc(OC)cc2OC)c1,6.58,=
350,None_CHEMBL1834566,COc1cc(OC)c(/C=C/C(=O)c2cn(C)c3ccccc23)c(OC)c1,6.35,=
351,None_CHEMBL1834565,COc1cccc(OC)c1/C=C/C(=O)c1cn(C)c2ccccc12,6.57,=
352,None_CHEMBL1834568,COc1cc(OC)c(/C=C/C(=O)c2cn(C)c3ccc(OC)cc23)c(OC)c1,6.46,=
353,None_CHEMBL91867,CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.7,=
354,DIETHYLSTILBESTROL_CHEMBL411,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,6.3,=
355,None_CHEMBL2074917,CC/C(=C(/c1ccc(OCCN(C)C)cc1)c1ccc(OCc2ccc([N+](=O)[O-])cc2)cc1)c1ccccc1,5.82,=
356,ESTRONE_CHEMBL1405,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,5.52,=
357,NELFINAVIR_CHEMBL584,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,4.9,=
358,RITONAVIR_CHEMBL163,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,4.71,=
359,SAQUINAVIR_CHEMBL114,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,4.71,=
360,PANTOPRAZOLE_CHEMBL1502,COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1OC,5.0,=
361,7-ETHYL-10-HYDROXYCAMPTOTHECIN_CHEMBL837,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,6.75,=
362,None_CHEMBL2132526,CC(C)(C)OC(=O)N1CCN(c2cc(-c3ccco3)nc3cc(-c4ccccc4)nn23)CC1,9.6,=
363,None_CHEMBL2139757,CC(C)(C)c1cc2nc(-c3ccco3)cc(N3CCN(C(=O)c4ccoc4)CC3)n2n1,6.34,=
