molecule_chembl_id,smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,molecular_weight,document_chembl_id,pIC50
CHEMBL4237635,O=C(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2s1,IC50,'=',3660.0,nM,5.44,448.42,CHEMBL4229444,5.436518914605589
CHEMBL4240083,O=C(NCCCN1CCN(c2ccc(C(F)(F)F)cc2)CC1)c1cc2ccccc2o1,IC50,'<',10000.0,nM,,431.46,CHEMBL4229444,5.0
CHEMBL4246682,COc1ccccc1N1CCN(CCCNC(=O)c2ccc3ccccc3n2)CC1,IC50,'<',10000.0,nM,,404.51,CHEMBL4229444,5.0
CHEMBL4245408,O=C(NCCCN1CCN(c2ncccn2)CC1)c1ccc2ccccc2c1,IC50,'<',10000.0,nM,,375.48,CHEMBL4229444,5.0
CHEMBL4249668,O=C(NCCCN1CCN(c2ccccn2)CC1)c1ccc2ccccc2c1,IC50,'<',10000.0,nM,,374.49,CHEMBL4229444,5.0
CHEMBL4247254,O=C(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccc2ccccc12,IC50,'<',10000.0,nM,,442.39,CHEMBL4229444,5.0
CHEMBL580143,COc1cccc(C(=O)C(C)N2CCCCC2)c1,IC50,'=',718.0,nM,6.14,247.34,CHEMBL1157604,6.1438755557577
CHEMBL1082534,CNCCCN1Cc2ccccc2N(c2cccc(C)c2)S1(=O)=O,IC50,'=',1030.0,nM,5.99,345.47,CHEMBL1155376,5.987162775294828
CHEMBL1085904,CNCCCN1Cc2ccccc2N(c2cccc(OC)c2)S1(=O)=O,IC50,'=',790.0,nM,6.1,361.47,CHEMBL1155376,6.102372908709558
CHEMBL1095367,CNCCCC1Cc2cc(F)ccc2N(c2ccccc2)S1(=O)=O,IC50,'=',170.0,nM,6.77,348.44,CHEMBL1155376,6.769551078621726
CHEMBL4475690,Cc1nc(CSC(c2ccccc2)c2ccccc2)cs1,IC50,'=',129800.0,nM,,311.48,CHEMBL4376858,3.8867253075356496
CHEMBL4459152,Cc1nc(C[S+]([O-])C(c2ccccc2)c2ccccc2)cs1,IC50,'=',174000.0,nM,,327.47,CHEMBL4376858,3.7594507517174005
CHEMBL1201192,NC(=O)C[S@@+]([O-])C(c1ccccc1)c1ccccc1,IC50,'=',170000.0,nM,,273.36,CHEMBL4376858,3.769551078621726
CHEMBL599813,CNC[C@@H](O)[C@H](c1cccc(F)c1)N1C[C@@H](C)c2ccccc21.Cl,IC50,'=',8.5,nM,8.07,350.86,CHEMBL1157549,8.070581074285707
CHEMBL213030,Clc1ccccc1CC(c1nccs1)N1CCNCC1,IC50,'=',45.0,nM,7.35,307.85,CHEMBL1145304,7.346787486224656
CHEMBL2407326,CCC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,IC50,'=',28.0,nM,7.55,336.69,CHEMBL2406994,7.552841968657781
CHEMBL2407332,COC[C@H](c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,IC50,'=',15.0,nM,7.82,324.68,CHEMBL2406994,7.823908740944319
CHEMBL119385,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,IC50,'=',20404.0,nM,4.69,436.27,CHEMBL1909046,4.690284685140851
CHEMBL960,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,IC50,'=',4630.0,nM,5.33,270.21,CHEMBL1909046,5.334419008982047
CHEMBL3775405,Cc1cccc(C)c1N1CCN(CCCN2CCC(Cc3ccccc3)CC2)CC1,IC50,'=',1070.0,nM,5.97,405.63,CHEMBL3774305,5.97061622231479
CHEMBL132683,COC(=O)C1C(c2ccc(O)c(O)c2)CC2CCC1N2C,IC50,'=',173.0,nM,6.76,291.35,CHEMBL1136450,6.761953896871205
CHEMBL728,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,IC50,'=',400.0,nM,6.4,373.95,CHEMBL1909046,6.3979400086720375
CHEMBL3775008,Clc1ccc(N2CCN(CCN3CCC(Cc4ccccc4)CC3)CC2)c(Cl)c1,IC50,'=',2500.0,nM,5.6,432.44,CHEMBL3774305,5.6020599913279625
CHEMBL3613151,O=C(NCCN1CCC(Cc2ccccc2)CC1)C(c1ccccc1)c1ccccc1,IC50,'=',1680.0,nM,5.78,412.58,CHEMBL4004887,5.774690718274137
CHEMBL1956107,CN[C@H]1CC[C@@H](N2CCc3ccc(NC(=N)c4cccs4)cc32)CC1,IC50,'=',4400.0,nM,5.36,354.52,CHEMBL1955837,5.356547323513812
CHEMBL543876,Cl.Cl.Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,IC50,'=',1460.0,nM,5.84,523.50,CHEMBL2169882,5.835647144215563
CHEMBL1201082,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1.Cl,IC50,'=',4410.0,nM,5.36,345.79,CHEMBL2169882,5.355561410532162
CHEMBL2093958,CCOC(=O)[C@@H](c1ccccc1)[C@@H]1CCCCN1.Cl,IC50,'<',10000.0,nM,,283.80,CHEMBL1143600,5.0
CHEMBL1722,COC(=O)C(c1ccccc1)C1CCCCN1.Cl,IC50,'=',788.0,nM,6.1,269.77,CHEMBL1143600,6.103473782510445
CHEMBL251576,CN(C)CC1CC1c1n[nH]c2ccc(C#N)cc12,IC50,'<',100000.0,nM,,240.31,CHEMBL1139814,4.0
CHEMBL4290687,COc1ccccc1N1CCN(CCCCOc2ccc3ccccc3c2)CC1,IC50,'=',29700.0,nM,4.53,390.53,CHEMBL4270660,4.527243550682788
CHEMBL534723,CCOc1ccccc1C[C@H](c1ccccc1)N1CCNCC1.Cl,IC50,'=',16.0,nM,7.8,346.90,CHEMBL1145304,7.795880017344075
CHEMBL214004,c1ccc(C(Cc2ccncc2)N2CCNCC2)cc1,IC50,'<',400.0,nM,,267.38,CHEMBL1145304,6.3979400086720375
CHEMBL211412,Fc1ccccc1C(Cc1ccccc1Cl)N1CCNCC1,IC50,'=',130.0,nM,6.89,318.82,CHEMBL1145304,6.886056647693163
CHEMBL214159,CCOc1ccccc1CC(c1ccc(F)cc1)N1CCNCC1,IC50,'=',28.0,nM,7.55,328.43,CHEMBL1145304,7.552841968657781
CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,IC50,'=',5200.0,nM,5.28,309.33,CHEMBL1145304,5.2839966563652006
CHEMBL376952,c1ccc(C(Cc2ccccn2)N2CCNCC2)cc1,IC50,'<',400.0,nM,,267.38,CHEMBL1145304,6.3979400086720375
CHEMBL723,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,IC50,'=',538.0,nM,6.27,406.48,CHEMBL1909046,6.269217724333611
CHEMBL256137,CNCc1cnc(C)cc1Oc1ccc(Cl)cc1C,IC50,'=',51.0,nM,7.29,276.77,CHEMBL1145616,7.292429823902063
CHEMBL403251,CCc1cc(Cl)ccc1Oc1cc(C)ncc1CNC,IC50,'=',22.0,nM,7.66,290.79,CHEMBL1145616,7.657577319177793
CHEMBL258449,CNCc1cnccc1Oc1ccc(Cl)cc1OC,IC50,'=',282.0,nM,6.55,278.74,CHEMBL1145616,6.549750891680639
CHEMBL257336,C#CCN(C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN)C1CC1,IC50,'=',4.4,nM,8.36,326.40,CHEMBL1143081,8.356547323513812
CHEMBL406789,C=CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)OCO3)C[C@H]1CN,IC50,'=',7.1,nM,8.15,302.37,CHEMBL1143081,8.148741651280925
CHEMBL410054,C=CCN(CC#CC)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,IC50,'=',40.0,nM,7.4,324.42,CHEMBL1143081,7.3979400086720375
CHEMBL348716,c1ccc2nn(Nc3ccncc3)cc2c1,IC50,'<',20000.0,nM,,210.24,CHEMBL1129670,4.698970004336019
CHEMBL406156,NCC(=O)NCC1CC1(C(=O)C1NCCc2ccccc21)c1ccccc1,IC50,'=',150.0,nM,6.82,363.46,CHEMBL1143218,6.823908740944319
CHEMBL410622,NCC(=O)NCC1CC1(C(=O)N1CCc2ccccc21)c1ccccc1,IC50,'=',12.0,nM,7.92,349.43,CHEMBL1143218,7.920818753952375
CHEMBL272285,NCC1CC1(C(=O)N1CCCCCC1)c1ccccc1,IC50,'=',130.0,nM,6.89,272.39,CHEMBL1143218,6.886056647693163
CHEMBL256019,NCC1CC1(C(=O)N1CCOCC1)c1ccccc1,IC50,'=',2300.0,nM,5.64,260.34,CHEMBL1143218,5.638272163982407
CHEMBL402999,CCN(CCOC)C(=O)C1(c2ccccc2)CC1CN,IC50,'=',180.0,nM,6.75,276.38,CHEMBL1143218,6.7447274948966935
CHEMBL256039,CCCCN(CC)C(=O)C1(c2ccccc2)CC1CN,IC50,'=',360.0,nM,6.44,274.41,CHEMBL1143218,6.443697499232712
CHEMBL256408,CCN(CC)C(=O)C1(c2ccccc2)CC1CNCc1ncco1,IC50,'=',450.0,nM,6.35,327.43,CHEMBL1143218,6.346787486224656
CHEMBL508338,,IC50,'=',931.0,nM,6.03,404.82,CHEMBL1909046,6.031050319018657
CHEMBL1644477,Ic1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3)c1,IC50,'=',12.0,nM,7.92,329.18,CHEMBL1641536,7.920818753952375
CHEMBL1644606,N#Cc1ccc(-c2cccc(O[C@@H]3C[C@H]4CC[C@@H](C3)N4)c2)cc1,IC50,'=',60.0,nM,7.22,304.39,CHEMBL1641536,7.221848749616356
CHEMBL1644607,N#Cc1cccc(-c2cccc(O[C@@H]3C[C@H]4CC[C@@H](C3)N4)c2)c1,IC50,'=',31.0,nM,7.51,304.39,CHEMBL1641536,7.508638306165727
CHEMBL203488,CCCC(C(=O)c1ccc(Cl)c(Cl)c1)N1CCCC1,IC50,'=',21.0,nM,7.68,300.23,CHEMBL1138144,7.6777807052660805
CHEMBL204254,CCCC(C(=O)c1cccc(C)c1)N1CCCC1,IC50,'=',9.4,nM,8.03,245.37,CHEMBL1138144,8.0268721464003
CHEMBL379536,NC(=O)c1cccc(CC(c2ccccc2)N2CCNCC2)c1,IC50,'<',400.0,nM,,309.41,CHEMBL1146859,6.3979400086720375
CHEMBL214273,FC(F)(F)c1cccc(CC(c2ccccc2)N2CCNCC2)c1,IC50,'<',400.0,nM,,334.38,CHEMBL1146859,6.3979400086720375
CHEMBL375131,FC(F)(F)Oc1ccccc1CC(c1ccccc1)N1CCNCC1,IC50,'=',38.0,nM,7.42,350.38,CHEMBL1146859,7.42021640338319
CHEMBL209969,NC(=O)c1ccccc1CC(c1ccccc1)N1CCNCC1,IC50,'<',400.0,nM,,309.41,CHEMBL1146859,6.3979400086720375
CHEMBL1642900,CN(C)[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,IC50,'=',164.0,nM,6.79,320.26,CHEMBL1641414,6.785156151952302
CHEMBL1642901,CN(C)[C@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,IC50,'=',98.0,nM,7.01,320.26,CHEMBL1641414,7.008773924307505
CHEMBL1642909,CNC[C@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,IC50,'=',372.0,nM,6.43,320.26,CHEMBL1641414,6.429457060118103
CHEMBL1642911,CN(C)C[C@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,IC50,'=',309.0,nM,6.51,334.29,CHEMBL1641414,6.510041520575165
CHEMBL726,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,IC50,'=',1962.0,nM,5.71,437.53,CHEMBL1909046,5.707300996956071
CHEMBL6437,CN1CCN2c3ccccc3Cc3ccccc3C2C1,IC50,'=',163.0,nM,6.79,264.37,CHEMBL1909046,6.787812395596042
CHEMBL460291,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1/C=C/C(=O)OC(C)(C)C,IC50,'=',5735.0,nM,5.24,455.55,CHEMBL1909046,5.241466577762713
CHEMBL1684047,CC(N(C)C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,IC50,'=',10.0,nM,8.0,300.27,CHEMBL1681689,8.0
CHEMBL1684050,CC(N)C1(c2ccc3ccccc3c2)CCCCC1,IC50,'=',530.0,nM,6.28,253.39,CHEMBL1681689,6.275724130399211
CHEMBL1684056,CNC(C)C1(c2ccc3ccccc3c2)CCCCC1,IC50,'=',23.0,nM,7.64,267.42,CHEMBL1681689,7.638272163982407
CHEMBL3593401,CC(=O)NCC[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(Cl)c1.Cl,IC50,'=',5.8,nM,8.24,367.70,CHEMBL3593224,8.236572006437063
CHEMBL1172,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,IC50,'=',1116.0,nM,5.95,310.83,CHEMBL1909046,5.95233580539844
CHEMBL637,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,IC50,'=',149.0,nM,6.83,277.41,CHEMBL2203023,6.826813731587726
CHEMBL637,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,IC50,'=',149.0,nM,6.83,277.41,CHEMBL4229328,6.826813731587726
CHEMBL894,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,IC50,'=',1850.0,nM,5.73,239.75,CHEMBL1811897,5.732828271596986
CHEMBL4552525,Cc1ccc([C@H](c2ccccc2)[S@@+]([O-])Cc2cncs2)cc1,IC50,'=',163700.0,nM,,327.47,CHEMBL4376858,3.7859513205880586
CHEMBL4461596,COc1ccc([C@@H](c2ccccc2)[S@+]([O-])Cc2cncs2)cc1,IC50,'=',261000.0,nM,,343.47,CHEMBL4376858,3.583359492661719
CHEMBL4541596,Cc1nc(C[S+]([O-])C(c2ccccc2)c2ccccc2)sc1C,IC50,'=',107300.0,nM,,341.50,CHEMBL4376858,3.969400278034049
CHEMBL3323089,CN1Cc2ccccc2C(c2ccc3occc3c2)C1,IC50,'=',2.6,nM,8.59,263.34,CHEMBL3351632,8.585026652029182
CHEMBL560877,CCn1c(=O)n([C@@H](c2cccc(F)c2)[C@H](O)CNC)c2c(F)cccc21,IC50,'=',4.1,nM,8.39,361.39,CHEMBL1153531,8.387216143280265
CHEMBL564445,CCn1c(=O)n([C@@H](c2ccccc2)[C@H](O)CNC)c2cc(F)ccc21,IC50,'=',36.7,nM,7.43,343.40,CHEMBL1153531,7.43533393574791
CHEMBL550696,Clc1cccc(OC(c2cccnc2)C2CCNCC2)c1,IC50,'=',23.0,nM,7.64,302.80,CHEMBL1151858,7.638272163982407
CHEMBL562444,CCc1ccc(OC(c2cccnc2)C2CCNCC2)cc1,IC50,'=',4850.0,nM,5.31,296.41,CHEMBL1151858,5.314258261397736
CHEMBL72,CNCCCN1c2ccccc2CCc2ccccc21,IC50,'=',3.4,nM,8.47,266.39,CHEMBL1153531,8.468521082957745
CHEMBL565593,CCCCCCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,IC50,'=',4890.0,nM,5.31,309.88,CHEMBL1156106,5.310691140876379
CHEMBL637,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,IC50,'=',7943.28,nM,5.1,277.41,CHEMBL2390840,5.100000128334196
CHEMBL2407320,CCSCC(c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,IC50,'=',8.7,nM,8.06,354.77,CHEMBL2406994,8.060480747381382
CHEMBL990,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12,IC50,'=',3909.9,nM,5.41,317.48,CHEMBL1909046,5.407834350021925
CHEMBL3769872,CC(C)C(C)[C@]1(c2ccc3ccccc3c2)CC[C@](C)(O)CC1,IC50,'=',33.0,nM,7.48,310.48,CHEMBL3769327,7.481486060122112
CHEMBL452376,CN(C)Cc1ccccc1Oc1ccc(Br)cc1,IC50,'=',760.0,nM,6.12,306.20,CHEMBL1155050,6.119186407719209
CHEMBL481527,CN(C)Cc1cc(Br)ccc1Oc1ccc(C(F)(F)F)cc1,IC50,'<',10000.0,nM,,374.20,CHEMBL1155050,5.0
CHEMBL257424,CN(C)Cc1ccccc1Oc1cccc(Cl)c1,IC50,'=',50.0,nM,7.3,261.75,CHEMBL1155050,7.301029995663981
CHEMBL493263,CN(C)Cc1ccccc1Sc1cccc(Cl)c1,IC50,'=',50.0,nM,7.3,277.82,CHEMBL1155050,7.301029995663981
CHEMBL569048,CNC[C@H](O)[C@H](c1ccccc1)n1ccc2cc(OC)ccc21,IC50,'=',230.0,nM,6.64,310.40,CHEMBL1155305,6.638272163982407
CHEMBL72,CNCCCN1c2ccccc2CCc2ccccc21,IC50,'=',3.4,nM,8.47,266.39,CHEMBL1155305,8.468521082957745
CHEMBL443952,CNC[C@@H]1OCc2ccccc2[C@H]1Oc1ccccc1C,IC50,'=',1000.0,nM,6.0,283.37,CHEMBL1156588,6.0
CHEMBL1175,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,IC50,'=',515.0,nM,6.29,297.42,CHEMBL3352322,6.288192770958809
CHEMBL498142,CNC[C@H]1COc2ccccc2[C@H]1Oc1ccccc1C,IC50,'=',370.0,nM,6.43,283.37,CHEMBL1156588,6.431798275933005
CHEMBL3334783,CNCCC(c1ccc(F)cc1F)N1CCOCC1,IC50,'=',327.9,nM,6.48,270.32,CHEMBL3352559,6.484258583330635
CHEMBL1173771,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(-c2ccc3ccccc3c2)c1,IC50,'=',1570.0,nM,5.8,347.46,CHEMBL1177712,5.804100347590766
CHEMBL1173770,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(-c2cccc3ccccc23)c1,IC50,'=',411.0,nM,6.39,347.46,CHEMBL1177712,6.386158178123931
CHEMBL1173280,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc([N+](=O)[O-])c1,IC50,'=',1210.0,nM,5.92,266.30,CHEMBL1177712,5.91721462968355
CHEMBL50858,COC(=O)C1C2CC[C@H](C[C@@H]1c1ccc(Cl)c(C)c1)N2C,IC50,'=',0.8,nM,9.1,307.82,CHEMBL1136786,9.096910013008056
CHEMBL471855,CC(C)CN(Cc1ccc2ccccc2c1)[C@@H]1CCNC1,IC50,'=',80.0,nM,7.1,282.43,CHEMBL1153958,7.096910013008056
CHEMBL405728,CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)CCC3)C[C@H]1CN,IC50,'=',160.0,nM,6.8,286.42,CHEMBL1143081,6.795880017344075
CHEMBL326466,CN(C)C[C@H]1C2CCC(C2)[C@@H]1c1ccc2ccccc2c1,IC50,'=',25.0,nM,7.6,279.43,CHEMBL1140446,7.6020599913279625
CHEMBL491754,CCN(CC)CCCCCn1c2ccccc2c(=O)c2ccccc21,IC50,'=',9100.0,nM,5.04,336.48,CHEMBL1138538,5.040958607678906
CHEMBL491889,CCN(CC)CCCCCCn1c2ccccc2c(=O)c2ccccc21,IC50,'<',10000.0,nM,,350.51,CHEMBL1138538,5.0
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,IC50,'=',1900.0,nM,5.72,303.36,CHEMBL1138538,5.721246399047171
CHEMBL469475,CN1CCN(CC(c2cccc(C(F)(F)F)c2)C2(O)CCCCC2)CC1.Cl.Cl,IC50,'=',92.0,nM,7.04,443.38,CHEMBL1155011,7.036212172654444
CHEMBL525717,CNC[C@H]1OCc2ccccc2[C@H]1Oc1ccccc1Cl,IC50,'=',370.0,nM,6.43,303.79,CHEMBL1156588,6.431798275933005
CHEMBL964,CCN(CC)C(=S)SSC(=S)N(CC)CC,IC50,'=',70370.0,nM,4.15,296.55,CHEMBL1909046,4.152612448972604
CHEMBL668,CNCCCC1c2ccccc2C=Cc2ccccc21,IC50,'=',7.1,nM,8.15,263.38,CHEMBL1155111,8.148741651280925
CHEMBL3703745,CC1(C)NCC(c2ccc(Cl)cc2)c2ccc(-c3cnc(C(F)(F)F)cn3)cc21,IC50,'=',1015.0,nM,5.99,417.86,CHEMBL3639176,5.993533957750769
CHEMBL477586,CC(C)C(=O)N(Cc1ccc(F)cc1F)[C@H]1CCNC1,IC50,'<',400.0,nM,,282.33,CHEMBL1155868,6.3979400086720375
CHEMBL1388,Oc1ccc(OCc2ccccc2)cc1,IC50,'=',3886.0,nM,5.41,200.24,CHEMBL1909046,5.410497203736236
CHEMBL1084312,CNC[C@@H](O)CCN1c2ccccc2N(c2ccc(F)cc2F)S1(=O)=O,IC50,'=',18.0,nM,7.75,383.42,CHEMBL1155515,7.7447274948966935
CHEMBL1082459,CNC[C@H](O)CCN1c2ccccc2N(c2ccccc2Cl)S1(=O)=O,IC50,'=',48.0,nM,7.32,381.89,CHEMBL1155515,7.318758762624412
CHEMBL491408,Cc1cc(Oc2ccc(S(N)(=O)=O)cc2CN(C)C)ccc1[S+](C)[O-],IC50,'<',10000.0,nM,,382.51,CHEMBL1144206,5.0
CHEMBL597967,CCC1CN([C@@H](c2cccc(F)c2)[C@H](O)CNC)c2ccccc21.Cl,IC50,'=',14.0,nM,7.85,364.89,CHEMBL1157549,7.853871964321762
CHEMBL1085905,CNCCCN1Cc2ccccc2N(c2ccc(F)cc2)S1(=O)=O,IC50,'=',490.0,nM,6.31,349.43,CHEMBL1155376,6.309803919971486
CHEMBL1096495,CN1CCN(CC(c2cccc(Cl)c2)C2(O)CCCCC2)CC1,IC50,'=',56.0,nM,7.25,336.91,CHEMBL1158540,7.251811972993799
CHEMBL1087923,CNCCN1Cc2ccccc2N(c2ccccc2F)S1(=O)=O,IC50,'=',200.0,nM,6.7,335.40,CHEMBL1155376,6.698970004336019
CHEMBL1204411,CNCCCC1Cc2ccccc2N(c2ccccc2F)S1(=O)=O.Cl,IC50,'=',3.0,nM,8.52,384.90,CHEMBL1155376,8.522878745280337
CHEMBL1204412,CNCCCC1Cc2ccccc2N(c2c(F)cccc2F)S1(=O)=O.Cl,IC50,'=',5.0,nM,8.3,402.89,CHEMBL1155376,8.301029995663981
CHEMBL1204414,CNCCCC1Cc2cc(F)ccc2N(c2ccccc2F)S1(=O)=O.Cl,IC50,'=',11.0,nM,7.96,402.89,CHEMBL1155376,7.958607314841775
CHEMBL1086035,CNC[C@@H](O)CCN1c2ccccc2N(c2ccccc2Cl)S1(=O)=O,IC50,'=',28.0,nM,7.55,381.89,CHEMBL1155515,7.552841968657781
CHEMBL1082611,CNC[C@@H](O)CCN1c2ccccc2N(c2ccc(F)c(F)c2)S1(=O)=O,IC50,'=',43.0,nM,7.37,383.42,CHEMBL1155515,7.366531544420414
CHEMBL1204009,CCOC(=O)CCc1ccc(OC[C@H](O)CNC(C)(C)Cc2ccc3ccccc3c2)c(C#N)c1.Cl,IC50,'=',37.0,nM,7.43,511.06,CHEMBL1154613,7.431798275933005
CHEMBL469150,CNC[C@@H](O)[C@H](c1ccccc1)N(C)c1ccccc1C,IC50,'=',217.0,nM,6.66,284.40,CHEMBL1157549,6.66354026615147
CHEMBL3703748,CC1(C)NCC(c2ccc(Cl)c(Cl)c2)c2ccc(-c3ccc4ncnn4c3)cc21,IC50,'=',51.0,nM,7.29,423.35,CHEMBL3639176,7.292429823902063
CHEMBL599028,CC(C(=O)c1cccc(F)c1)N1CCCCC1,IC50,'=',135.0,nM,6.87,235.30,CHEMBL1157604,6.8696662315049934
CHEMBL512044,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccc(C)cc1C,IC50,'=',2.0,nM,8.7,297.40,CHEMBL1152169,8.698970004336019
CHEMBL66112,Fc1ccc(CCN2CCCC(CNCCOC(c3ccccc3)c3ccccc3)C2)cc1,IC50,'=',200.0,nM,6.7,446.61,CHEMBL1133662,6.698970004336019
CHEMBL463585,CCCCC1(c2ccc3[nH]ccc3c2)CCNC1,IC50,'=',9.0,nM,8.05,242.37,CHEMBL4219032,8.045757490560675
CHEMBL4227736,Cc1ccc(C(=O)Oc2ccc(C(CN(C)C)C3(O)CCCCC3)cc2)cc1,IC50,'=',763.0,nM,6.12,381.52,CHEMBL4219032,6.117475462045119
CHEMBL564786,CCCn1c(=O)n([C@@H](c2ccccc2)[C@H](O)CNC)c2ccccc21,IC50,'=',18.6,nM,7.73,339.44,CHEMBL1153531,7.730487055782084
CHEMBL539716,CNC[C@@H](O)[C@H](c1ccccc1)n1c(=O)n(C2CCC2)c2ccccc21,IC50,'=',90.0,nM,7.05,351.45,CHEMBL1153531,7.045757490560675
CHEMBL559610,CCn1c(=O)n([C@@H](c2ccccc2)[C@H](O)CNC)c2c(F)cccc21,IC50,'=',11.4,nM,7.94,343.40,CHEMBL1153531,7.943095148663527
CHEMBL564229,CCn1c(=O)n([C@@H](c2cccc(F)c2)[C@H](O)CNC)c2ccccc21,IC50,'=',6.4,nM,8.19,343.40,CHEMBL1153531,8.193820026016112
CHEMBL551474,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1c(=O)n(C(C)C)c2cccc(F)c21,IC50,'=',4.1,nM,8.39,375.42,CHEMBL1153531,8.387216143280265
CHEMBL4227736,Cc1ccc(C(=O)Oc2ccc(C(CN(C)C)C3(O)CCCCC3)cc2)cc1,IC50,'=',763.0,nM,6.12,381.52,CHEMBL4219032,6.117475462045119
CHEMBL203563,CCCC(C(=O)c1ccc(O)cc1)N1CCCC1,IC50,'=',86.7,nM,7.06,247.34,CHEMBL1138144,7.06198090252379
CHEMBL426304,CCCC(C(=O)c1cccc(I)c1)N1CCCC1,IC50,'=',81.0,nM,7.09,357.24,CHEMBL1138144,7.0915149811213505
CHEMBL3774516,FC(F)(F)c1ccc(N2CCN(CCCN3CCC(Cc4ccccc4)CC3)CC2)cc1,IC50,'=',1170.0,nM,5.93,445.57,CHEMBL3774305,5.931814138253839
CHEMBL121460,CN(CCOC(c1ccc(F)cc1)c1ccc(F)cc1)CCN(C)CCOC(c1ccc(F)cc1)c1ccc(F)cc1,IC50,'=',2600.0,nM,5.58,580.67,CHEMBL1132179,5.585026652029182
CHEMBL242011,O=C1OC[C@H](Cc2ccc3c(c2)OCO3)[C@H]1Cc1ccc2c(c1)OCO2,IC50,'=',8760.0,nM,5.06,354.36,CHEMBL2429840,5.057495893831919
CHEMBL72,CNCCCN1c2ccccc2CCc2ccccc21,IC50,'=',1.5,nM,8.82,266.39,CHEMBL2429823,8.823908740944319
CHEMBL2430680,O=C1NCC(c2ccc(Cl)c(Cl)c2)C1c1ccc(Cl)cc1,IC50,'=',2033.0,nM,5.69,340.64,CHEMBL2429823,5.691862621361961
CHEMBL2430684,O=C1NCC(c2ccc(Cl)c(Cl)c2)C1c1ccc(Cl)c(Cl)c1,IC50,'=',990.3,nM,6.0,375.08,CHEMBL2429823,6.0042332209500255
CHEMBL2407328,COCC(c1ccc2ccccc2c1)C1CCNCC1.Cl,IC50,'=',36.0,nM,7.44,305.85,CHEMBL2406994,7.443697499232712
CHEMBL6731,CC(N)Cc1ccc2c(c1)OCO2,IC50,'=',3162.28,nM,5.5,179.22,CHEMBL2390840,5.499999678657065
CHEMBL155603,CCCN(c1ccncc1)n1cc(C=O)c2ccccc21,IC50,'=',2200.0,nM,5.66,279.34,CHEMBL1129670,5.657577319177793
CHEMBL43048,CNC(C)Cc1ccc2c(c1)OCO2,IC50,'=',1995.26,nM,5.7,193.25,CHEMBL2390840,5.700000503883016
CHEMBL322067,CN(C)C[C@@H]1C2CCC(CC2)[C@@H]1c1ccc(Cl)c(Cl)c1,IC50,'=',22.0,nM,7.66,312.28,CHEMBL1136239,7.657577319177793
CHEMBL326466,CN(C)C[C@H]1C2CCC(C2)[C@@H]1c1ccc2ccccc2c1,IC50,'=',25.0,nM,7.6,279.43,CHEMBL1136239,7.6020599913279625
