compound_id,base_rdkit_smiles,relation,avg_pIC50
CHEMBL536352,CCC(C)C(=O)[C@]12C(=O)[C@](CC=C(C)C)(C[C@H](CC=C(C)C)[C@@]1(C)CCC=C(C)C)C(=O)C(CC=C(C)C)=C2O,,5.698970004336019
CHEMBL219334,CCC(CC)C(c1ccc(Cl)cc1)C1CCCCN1,,5.950851231752651
CHEMBL1762478,CCC(CCNC)Oc1cc(Cl)ccc1C#N,,5.1487416512809245
CHEMBL1684043,CCC(N)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,,6.920818753952375
CHEMBL566208,CCC(NC(C)(C)C)C(=O)c1ccc(Cl)c(Cl)c1,,6.639858315089643
CHEMBL566886,CCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,,6.115243765936988
CHEMBL3940791,CCC(NC(CC(C)C)C1(c2ccc(Cl)cc2)CCC1)C(=O)O,,6.91721462968355
CHEMBL3916301,CCC(NC(CC(C)C)C1(c2ccc(Cl)cc2)CCC1)C(=O)OCC(C)C,,6.739928612014925
CHEMBL376852,CCC(c1ccc(Cl)cc1)C1CCCCN1,,6.281918676479622
CHEMBL603495,CCC1(CC)CN([C@@H](c2cccc(F)c2)[C@H](O)CNC)c2ccccc21,,6.823908740944319
CHEMBL597967,CCC1CN([C@@H](c2cccc(F)c2)[C@H](O)CNC)c2ccccc21,,7.853871964321762
CHEMBL3317701,CCC1NCCCN(c2ccc(Cl)c(Cl)c2)C1=O,,8.113509274827518
CHEMBL3317703,CCC1NCCCN(c2ccc3ccccc3c2)C1=O,,8.036212172654444
